pub_id,Year,Title,Source,ISSN,DOI,EID,quartile,escuelas,docentes
2-s2.0-85203251671,2024,Hybrid lighting enhances color accuracy in DLP-based 3D imaging,Optical Engineering,00913286,10.1117/1.OE.63.8.083105,2-s2.0-85203251671,Q3,"['CIENCIAS BÁSICAS', 'ESCUELA DE INGENIERÍA, ARQUITECTURA Y DISEÑO']","['ANDRES GUILLERMO MARRUGO HERNANDEZ', 'LENNY ALEXANDRA ROMERO PEREZ']"
2-s2.0-85203786650,2024,TRIP a-Bike: An Interactive Educational System for Learning English as a Second Language,"Proceedings of the LACCEI international Multi-conference for Engineering, Education and Technology",,10.18687/LACCEI2024.1.1.1873,2-s2.0-85203786650,SQ,['ESCUELA DE TRANSFORMACIÓN DIGITAL'],"['EDWIN ALEXANDER PUERTAS DEL CASTILLO', 'JUAN CARLOS MARTINEZ SANTOS']"
2-s2.0-85203786912,2024,Sustainable innovation and management skills: pillars of effective business management; Innovación sostenible y habilidades gerenciales: pilares de una gestión empresarial efectiva,"Proceedings of the LACCEI international Multi-conference for Engineering, Education and Technology",,10.18687/LACCEI2024.1.1.1427,2-s2.0-85203786912,SQ,"['ESCUELA DE NEGOCIOS, LEYES Y SOCIEDAD']",['LINA MARGARITA MARRUGO SALAS']
2-s2.0-85203802756,2024,2D-QSAR Study of Thiazole derivatives as 5-Lipoxygenase inhibitors,"Proceedings of the LACCEI international Multi-conference for Engineering, Education and Technology",,10.18687/LACCEI2024.1.1.1785,2-s2.0-85203802756,SQ,['CIENCIAS BÁSICAS'],"['DANILO LUSBIN ARIZA RUA', 'EDISSON CHAVARRO MESA']"
2-s2.0-85203806325,2024,"Importance of good project management practices at NGOs, according to PMI (Project Management Institute)","Proceedings of the LACCEI international Multi-conference for Engineering, Education and Technology",,10.18687/LACCEI2024.1.1.1492,2-s2.0-85203806325,SQ,"['ESCUELA DE INGENIERÍA, ARQUITECTURA Y DISEÑO']",['JOSE LUIS VILLA RAMIREZ']
2-s2.0-85203812857,2024,Creating Experiences in Creative and Cultural Industries: The Impact of Museums as Epicenters of Innovation; Creación de Experiencias en Industrias Creativas y Culturales: El Impacto de los Museos como Epicentros de Innovación,"Proceedings of the LACCEI international Multi-conference for Engineering, Education and Technology",,10.18687/LACCEI2024.1.1.941,2-s2.0-85203812857,SQ,"['ESCUELA DE NEGOCIOS, LEYES Y SOCIEDAD']",['JORGE LUIS DEL RIO CORTINA']
2-s2.0-85203815094,2024,"Identification of tardigrades from the Half Moon Island, Antarctic","Proceedings of the LACCEI international Multi-conference for Engineering, Education and Technology",,10.18687/LACCEI2024.1.1.445,2-s2.0-85203815094,SQ,['CIENCIAS BÁSICAS'],"['DIANA CAROLINA RUBIANO LABRADOR', 'HERNANDO RAFAEL ALTAMAR MERCADO', 'JORGE LUIS VILLALBA ACEVEDO', 'ROSA LEONOR ACEVEDO BARRIOS']"
2-s2.0-85203815476,2024,Effects of perchlorate on the growth and development of corn (Zea mays) and bean (Phaseolus vulgaris) plants,"Proceedings of the LACCEI international Multi-conference for Engineering, Education and Technology",,10.18687/LACCEI2024.1.1.506,2-s2.0-85203815476,SQ,"['CIENCIAS BÁSICAS', 'ESCUELA DE INGENIERÍA, ARQUITECTURA Y DISEÑO']","['EDISSON CHAVARRO MESA', 'JORGE LUIS VILLALBA ACEVEDO', 'JORGELINA CECILIA PASQUALINO', 'ROSA LEONOR ACEVEDO BARRIOS']"
2-s2.0-85203816960,2024,The Importance of -TRF- terms of reference in the Procurement of Goods and Merchandise in organizations; La Importancia de -TRF- términos de referencia en la Adquisición de Bienes y Mercancías en las organizaciones,"Proceedings of the LACCEI international Multi-conference for Engineering, Education and Technology",,10.18687/LACCEI2024.1.1.1047,2-s2.0-85203816960,SQ,"['ESCUELA DE NEGOCIOS, LEYES Y SOCIEDAD']",['JORGE LUIS DEL RIO CORTINA']
2-s2.0-85203825841,2024,Macrostructural Processing of Text to Enhance Reading Comprehension of Chemistry-Related Texts,"Proceedings of the LACCEI international Multi-conference for Engineering, Education and Technology",,10.18687/LACCEI2024.1.1.674,2-s2.0-85203825841,SQ,['CIENCIAS BÁSICAS'],"['DANILO LUSBIN ARIZA RUA', 'DIANA CAROLINA RUBIANO LABRADOR']"
2-s2.0-85203827081,2024,Inventory Management System for the case study of a Cement Distributor,"Proceedings of the LACCEI international Multi-conference for Engineering, Education and Technology",,10.18687/LACCEI2024.1.1.1817,2-s2.0-85203827081,SQ,"['ESCUELA DE INGENIERÍA, ARQUITECTURA Y DISEÑO']",['JENIFER YORIS VASQUEZ AGUILAR']
2-s2.0-85203831265,2024,"Exploring Variations in Post-Pandemic Academic Performance, Case: Faculty of Engineering and Business School of the Universidad Tecnológica de Bolívar; Explorando Variaciones en el Desempeño Académico Post-Pandemia, Caso: Facultad de Ingeniería y Escuela de Negocios de la Universidad Tecnológica de Bolívar","Proceedings of the LACCEI international Multi-conference for Engineering, Education and Technology",,10.18687/LACCEI2024.1.1.1250,2-s2.0-85203831265,SQ,"['ESCUELA DE INGENIERÍA, ARQUITECTURA Y DISEÑO']",['HOLMAN OSPINA MATEUS']
2-s2.0-85203832068,2024,"Cigarette butts, emerging residue on beaches and potential niche of microbiological resources","Proceedings of the LACCEI international Multi-conference for Engineering, Education and Technology",,10.18687/LACCEI2024.1.1.830,2-s2.0-85203832068,SQ,"['CIENCIAS BÁSICAS', 'ESCUELA DE INGENIERÍA, ARQUITECTURA Y DISEÑO']","['CLAUDIA PATRICIA DIAZ MENDOZA', 'DIANA CAROLINA RUBIANO LABRADOR', 'EDISSON CHAVARRO MESA', 'ROSA LEONOR ACEVEDO BARRIOS']"
2-s2.0-85203833232,2024,Assessment of the Level of Digital Maturity Through a Process Analysis,"Proceedings of the LACCEI international Multi-conference for Engineering, Education and Technology",,10.18687/LACCEI2024.1.1.1807,2-s2.0-85203833232,SQ,"['ESCUELA DE INGENIERÍA, ARQUITECTURA Y DISEÑO', 'ESCUELA DE TRANSFORMACIÓN DIGITAL']","['EDWIN ALEXANDER PUERTAS DEL CASTILLO', 'JENIFER YORIS VASQUEZ AGUILAR']"
2-s2.0-85203836402,2024,Forging My Own Pages: A Strategy to Awaken Self-awareness and Creativity; Forjando mis propias páginas: una estrategia para despertar el autoconocimiento y la creatividad,"Proceedings of the LACCEI international Multi-conference for Engineering, Education and Technology",,10.18687/LACCEI2024.1.1.1381,2-s2.0-85203836402,SQ,"['ESCUELA DE NEGOCIOS, LEYES Y SOCIEDAD']",['LINA MARGARITA MARRUGO SALAS']
2-s2.0-85203836796,2024,Impact of Knowledge in Linear Algebra on Academic Performance in Quantitative Optimization Methods: A Data Analytical Approach; Impacto del Conocimiento en Álgebra Lineal en el Desempeño Académico en Métodos Cuantitativos de Optimización: Un Enfoque Analítico de Datos,"Proceedings of the LACCEI international Multi-conference for Engineering, Education and Technology",,10.18687/LACCEI2024.1.1.1831,2-s2.0-85203836796,SQ,"['ESCUELA DE INGENIERÍA, ARQUITECTURA Y DISEÑO']",['HOLMAN OSPINA MATEUS']
2-s2.0-85203837017,2024,Knowledge management and its importance in strengthening organizational results and business competitiveness: literary review; La gestión del conocimiento y su importancia en el fortalecimiento de los resultados organizacionales y la competitividad empresarial: revisión literaria,"Proceedings of the LACCEI international Multi-conference for Engineering, Education and Technology",,10.18687/LACCEI2024.1.1.1433,2-s2.0-85203837017,SQ,"['ESCUELA DE NEGOCIOS, LEYES Y SOCIEDAD']",['JORGE LUIS DEL RIO CORTINA']
2-s2.0-85203844155,2024,"Key factors that influence the integrated management of portfolios, programs, and projects in organizations","Proceedings of the LACCEI international Multi-conference for Engineering, Education and Technology",,10.18687/LACCEI2024.1.1.1497,2-s2.0-85203844155,SQ,"['ESCUELA DE INGENIERÍA, ARQUITECTURA Y DISEÑO']",['JOSE LUIS VILLA RAMIREZ']
2-s2.0-85203845484,2024,Ethical banking and SDGs: A mixed review of the literature; Banca ética y ODS: Una revisión mixta de la literatura,"Proceedings of the LACCEI international Multi-conference for Engineering, Education and Technology",,10.18687/LACCEI2024.1.1.1325,2-s2.0-85203845484,SQ,"['ESCUELA DE NEGOCIOS, LEYES Y SOCIEDAD']",['LINA MARGARITA MARRUGO SALAS']
2-s2.0-85203847920,2024,Color segmentation to measure the percentage of the affected area in leaves with signs of chlorosis,"Proceedings of the LACCEI international Multi-conference for Engineering, Education and Technology",,10.18687/LACCEI2024.1.1.1113,2-s2.0-85203847920,SQ,['CIENCIAS BÁSICAS'],"['ALBERTO PATIÑO VANEGAS', 'DANILO LUSBIN ARIZA RUA', 'DIANA CAROLINA RUBIANO LABRADOR', 'EDISSON CHAVARRO MESA', 'ROSA LEONOR ACEVEDO BARRIOS']"
2-s2.0-85204355242,2024,VerbaNexAI Lab at HOMO-MEX 2024: Multiclass and Multilabel Detection of LGBTQ+ Phobic Content Using Transformers,CEUR Workshop Proceedings,16130073,,2-s2.0-85204355242,SQ,['ESCUELA DE TRANSFORMACIÓN DIGITAL'],"['EDWIN ALEXANDER PUERTAS DEL CASTILLO', 'JUAN CARLOS MARTINEZ SANTOS']"
2-s2.0-85204387145,2024,Automated Detection of Depression and Anxiety Using Lexical and Phonestheme Features in Spanish Texts,CEUR Workshop Proceedings,16130073,,2-s2.0-85204387145,SQ,['ESCUELA DE TRANSFORMACIÓN DIGITAL'],"['EDWIN ALEXANDER PUERTAS DEL CASTILLO', 'JUAN CARLOS MARTINEZ SANTOS']"
2-s2.0-85204400912,2024,VerbaNex AI at DIPROMATS 2024: Enhancing Propaganda Detection in Diplomatic Tweets with Fine-Tuned BERT and Integrated NLP Techniques,CEUR Workshop Proceedings,16130073,,2-s2.0-85204400912,SQ,['ESCUELA DE TRANSFORMACIÓN DIGITAL'],"['EDWIN ALEXANDER PUERTAS DEL CASTILLO', 'JUAN CARLOS MARTINEZ SANTOS']"
2-s2.0-85204426353,2024,Estimation of backbone model parameters for simulation of exposed column base plates,Journal of Constructional Steel Research,0143974X,10.1016/j.jcsr.2024.109034,2-s2.0-85204426353,Q1,"['ESCUELA DE INGENIERÍA, ARQUITECTURA Y DISEÑO']",['SERGIO VILLAR SALINAS']
2-s2.0-85204485969,2025,Engineering the mangrove soil microbiome for selection of polyethylene terephthalate-transforming bacterial consortia,Trends in Biotechnology,01677799,10.1016/j.tibtech.2024.08.013,2-s2.0-85204485969,Q1,['CIENCIAS BÁSICAS'],['DIANA CAROLINA RUBIANO LABRADOR']
2-s2.0-85204569492,2024,A discrete-event simulation model with a collaborative and lean logistic approach application to a dairy industry,OPSEARCH,00303887,10.1007/s12597-024-00863-0,2-s2.0-85204569492,Q2,"['ESCUELA DE INGENIERÍA, ARQUITECTURA Y DISEÑO']",['HOLMAN OSPINA MATEUS']
2-s2.0-85204897178,2024,"A Deep Learning Approach to Cloud and Shadow Detection in Multiresolution, Multitemporal and Multisensor Images",International Geoscience and Remote Sensing Symposium (IGARSS),21536996,10.1109/IGARSS53475.2024.10640766,2-s2.0-85204897178,SQ,['ESCUELA DE TRANSFORMACIÓN DIGITAL'],['YADY TATIANA SOLANO CORREA']
2-s2.0-85204899789,2025,Evolving Organizational Models: Microfranchises and the BOP 4.0 Paradigm in Post-Conflict Colombia,"Human Service Organizations Management, Leadership and Governance",23303131,10.1080/23303131.2024.2394504,2-s2.0-85204899789,Q2,"['ESCUELA DE NEGOCIOS, LEYES Y SOCIEDAD']",['JAMES MANUEL PEREZ MORON']
2-s2.0-85204907781,2024,Multitemporal Analysis of Inland Water Bodies in the Context of Water Security: A Colombian Case Study,International Geoscience and Remote Sensing Symposium (IGARSS),21536996,10.1109/IGARSS53475.2024.10640521,2-s2.0-85204907781,SQ,['ESCUELA DE TRANSFORMACIÓN DIGITAL'],['YADY TATIANA SOLANO CORREA']
2-s2.0-85205461084,2023,"Implementation of the Chaotic Systems Lorenz, Rössler, and Chen on an 8 Bit Microcontroller",Communications in Computer and Information Science,18650929,10.1007/978-3-031-46739-4_19,2-s2.0-85205461084,Q4,"['ESCUELA DE INGENIERÍA, ARQUITECTURA Y DISEÑO']",['JOSE LUIS VILLA RAMIREZ']
2-s2.0-85205479361,2023,Preface,Communications in Computer and Information Science,18650929,,2-s2.0-85205479361,Q4,"['ESCUELA DE INGENIERÍA, ARQUITECTURA Y DISEÑO']",['JOSE LUIS VILLA RAMIREZ']
2-s2.0-85205498108,2023,Modeling and simulation of falling film photocatalytic reactors: use of computational fluid dynamics (CFD) for multiphase system analysis; Modelagem e simulação de reatores fotocatalíticos de filme descendente: uso da dinâmica de fluidos computacional (CFD) para análise de sistemas multifásicos; Modelamiento y simulación de reactores fotocatalíticos de película descendente: uso de la dinámica computacional de fluidos (CFD) para análisis del sistema multifásico,Revista Colombiana de Quimica,01202804,10.15446/rev.colomb.quim.v52n2.110351,2-s2.0-85205498108,Q4,"['ESCUELA DE INGENIERÍA, ARQUITECTURA Y DISEÑO']",['DEYLER RAFAEL CASTILLA CABALLERO']
2-s2.0-85205507836,2023,Natural Language Contents Evaluation System for Multi-class News Categorization Using Machine Learning and Transformers,Communications in Computer and Information Science,18650929,10.1007/978-3-031-46739-4_11,2-s2.0-85205507836,Q4,['ESCUELA DE TRANSFORMACIÓN DIGITAL'],"['EDWIN ALEXANDER PUERTAS DEL CASTILLO', 'JUAN CARLOS MARTINEZ SANTOS']"
2-s2.0-85205523661,2023,Effect of Preprocessing in Deep Learning Systems to Aid the Diagnosis Using X-Ray Pulmonary Images,Communications in Computer and Information Science,18650929,10.1007/978-3-031-46739-4_17,2-s2.0-85205523661,Q4,['CIENCIAS BÁSICAS'],"['ALBERTO PATIÑO VANEGAS', 'HERNANDO RAFAEL ALTAMAR MERCADO']"
2-s2.0-85206917212,2024,Data collection,,,10.2166/9781789062540_0109,2-s2.0-85206917212,SQ,['ESCUELA DE TRANSFORMACIÓN DIGITAL'],['YADY TATIANA SOLANO CORREA']
2-s2.0-85207635625,2024,Three-dimensional object texturing for visible-thermal fringe projection profilometers,Proceedings of SPIE - The International Society for Optical Engineering,0277786X,10.1117/12.3028321,2-s2.0-85207635625,SQ,"['ESCUELA DE INGENIERÍA, ARQUITECTURA Y DISEÑO']",['ANDRES GUILLERMO MARRUGO HERNANDEZ']
2-s2.0-85207831270,2025,Detection of Broken Bars in Three-Phase Electric Motors Using Current and Vibration Signals,Communications in Computer and Information Science,18650929,10.1007/978-3-031-74598-0_16,2-s2.0-85207831270,Q4,"['ESCUELA DE INGENIERÍA, ARQUITECTURA Y DISEÑO']",['JOSE LUIS VILLA RAMIREZ']
2-s2.0-85207842768,2025,Design of a Right-Hand Rehabilitation Orthosis,Communications in Computer and Information Science,18650929,10.1007/978-3-031-74598-0_15,2-s2.0-85207842768,Q4,"['ESCUELA DE INGENIERÍA, ARQUITECTURA Y DISEÑO']",['SONIA HELENA CONTRERAS ORTIZ']
2-s2.0-85208015450,2025,Improvement in the Management of Potable Water Distribution Using Data Science for the Detection and Correction of Errors in Operational Measurement Systems,Communications in Computer and Information Science,18650929,10.1007/978-3-031-74595-9_8,2-s2.0-85208015450,Q4,"['ESCUELA DE INGENIERÍA, ARQUITECTURA Y DISEÑO']",['JOSE LUIS VILLA RAMIREZ']
2-s2.0-85208026562,2025,Wrist Motion Pattern Recognition from EMG Signal Processing Using Machine Learning and Neural Networks,Communications in Computer and Information Science,18650929,10.1007/978-3-031-74595-9_9,2-s2.0-85208026562,Q4,"['ESCUELA DE INGENIERÍA, ARQUITECTURA Y DISEÑO']",['SONIA HELENA CONTRERAS ORTIZ']
2-s2.0-85208389708,2024,"The recycler’s trade and environmental education: Experiences of recyclers in Cartagena, Colombia; Catadores de materiais recicláveis e educação ambiental: experiências dos catadores em Cartagena, Colômbia; El oficio del reciclador y la educación ambiental: experiencias de recicladores en Cartagena, Colombia",Produccion y Limpia,19090455,10.22507/pml.v19n1a5,2-s2.0-85208389708,Q4,"['ESCUELA DE INGENIERÍA, ARQUITECTURA Y DISEÑO', 'ESCUELA DE NEGOCIOS, LEYES Y SOCIEDAD']","['CLAUDIA PATRICIA DIAZ MENDOZA', 'ELSY MERCEDES DOMINGUEZ DE LA OSSA']"
2-s2.0-85208459935,2024,Fire Scars Mapping Over Brazilian Amazon Forest by Exploiting Sentinel-2 Data and Deep Learning,International Geoscience and Remote Sensing Symposium (IGARSS),21536996,10.1109/IGARSS53475.2024.10642369,2-s2.0-85208459935,SQ,['ESCUELA DE TRANSFORMACIÓN DIGITAL'],['YADY TATIANA SOLANO CORREA']
2-s2.0-85208467379,2024,Enhancing disaster management through multi-objective water wave optimization for medical supplies storage and distribution,Transactions on Energy Systems and Engineering Applications,,10.32397/tesea.vol5.n2.620,2-s2.0-85208467379,Q4,['ESCUELA DE TRANSFORMACIÓN DIGITAL'],['CESAR AUGUSTO VILORIA NUÑEZ']
2-s2.0-85208493053,2024,"Detection of Different Crop Growth Stages by Applying Deep Learning Over Sentinel-2 Images of Bahía, Brazil",International Geoscience and Remote Sensing Symposium (IGARSS),21536996,10.1109/IGARSS53475.2024.10642298,2-s2.0-85208493053,SQ,['ESCUELA DE TRANSFORMACIÓN DIGITAL'],['YADY TATIANA SOLANO CORREA']
2-s2.0-85208823935,2024,Reflection on the ICT Adoption Pillar in the Departmental Competitiveness Index in Colombia: The Case of Atlántico,,,10.1109/COLCOM62950.2024.10720244,2-s2.0-85208823935,SQ,['ESCUELA DE TRANSFORMACIÓN DIGITAL'],['CESAR AUGUSTO VILORIA NUÑEZ']
2-s2.0-85208826054,2024,Optimizing Linear Antenna Arrays with Genetic Algorithms,,,10.1109/COLCOM62950.2024.10720325,2-s2.0-85208826054,SQ,['ESCUELA DE TRANSFORMACIÓN DIGITAL'],['CESAR AUGUSTO VILORIA NUÑEZ']
2-s2.0-85209108186,2024,"Multidimensional association between the social progress of young people and inclusive economic institutions. Cuadernos de Economía,; AsOCiACión mULTidimensiOnAL enTRe eL pROgResO sOCiAL de LAs jUvenTUdes y LAs insTiTUCiOnes eCOnómiCAs inCLUsivAs",Cuadernos de Economia (Colombia),01214772,10.15446/cuad.econ.v43n92.105135,2-s2.0-85209108186,Q3,['CIENCIAS BÁSICAS'],['JORGE LUIS MUÑIZ OLITE']
2-s2.0-85209250813,2025,Revised cross-correlation and time-lag between cosmic ray intensity and solar activity using Chatterjee's correlation coefficient,Advances in Space Research,02731177,10.1016/j.asr.2024.10.065,2-s2.0-85209250813,Q1,['ESCUELA DE TRANSFORMACIÓN DIGITAL'],['DAVID SIERRA PORTA']
2-s2.0-85209255999,2024,Data augmentation via warping transforms for modeling natural variability in the corneal endothelium enhances semi-supervised segmentation,PLOS ONE,,10.1371/journal.pone.0311849,2-s2.0-85209255999,Q1,"['ESCUELA DE INGENIERÍA, ARQUITECTURA Y DISEÑO']",['ANDRES GUILLERMO MARRUGO HERNANDEZ']
2-s2.0-85209352447,2024,Energetic and exergoeconomic evaluation of a stig cycle and cooled inlet air gas turbine powered by mixtures of natural gas and H2 in tropical climates,Heliyon,24058440,10.1016/j.heliyon.2024.e40250,2-s2.0-85209352447,Q1,"['ESCUELA DE INGENIERÍA, ARQUITECTURA Y DISEÑO']",['JUAN GABRIEL FAJARDO CUADRO']
2-s2.0-85209354981,2024,Proposal of an Ethical and Social Responsibility Framework for Sustainable Value Generation in AI,,,10.1109/TEMSCONLATAM61834.2024.10717855,2-s2.0-85209354981,SQ,['ESCUELA DE TRANSFORMACIÓN DIGITAL'],['CESAR AUGUSTO VILORIA NUÑEZ']
2-s2.0-85209361223,2024,Challenges for the implementation of Hydrogen's storage and transportation in Colombia,,,10.1109/TEMSCONLATAM61834.2024.10717740,2-s2.0-85209361223,SQ,"['ESCUELA DE INGENIERÍA, ARQUITECTURA Y DISEÑO']",['JOSE LUIS VILLA RAMIREZ']
2-s2.0-85209362982,2024,Artificial Intelligence Models Based on Computer Vision for Solid Waste Classification: a Proposal,,,10.1109/TEMSCONLATAM61834.2024.10717748,2-s2.0-85209362982,SQ,['ESCUELA DE TRANSFORMACIÓN DIGITAL'],['CESAR AUGUSTO VILORIA NUÑEZ']
2-s2.0-85209365579,2024,"Transport Management Systems Analysis: An Architecture Proposal for Managing Traceability, Visibility, and Risk Management",,,10.1109/TEMSCONLATAM61834.2024.10717802,2-s2.0-85209365579,SQ,['ESCUELA DE TRANSFORMACIÓN DIGITAL'],['CESAR AUGUSTO VILORIA NUÑEZ']
2-s2.0-85209386111,2024,MediBot: Intelligent virtual assistant for personalized medical care and guidance,,,10.1109/TEMSCONLATAM61834.2024.10717706,2-s2.0-85209386111,SQ,['ESCUELA DE TRANSFORMACIÓN DIGITAL'],['CESAR AUGUSTO VILORIA NUÑEZ']
2-s2.0-85209407072,2024,Trends in IEEE Conferences Proceedings in Latin America: Number of Papers and its Citations,,,10.1109/TEMSCONLATAM61834.2024.10717797,2-s2.0-85209407072,SQ,['ESCUELA DE TRANSFORMACIÓN DIGITAL'],['CESAR AUGUSTO VILORIA NUÑEZ']
